CHR,START,STOP,GENE
Chr_06,2375245,2377818,Migut.06G050700.v3.1
Chr_06,2379165,2380834,Migut.06G050800.v3.1
Chr_06,2381419,2382975,Migut.06G050900.v3.1
Chr_06,2383505,2384809,Migut.06G051000.v3.1
Chr_06,2384673,2386335,Migut.06G051100.v3.1
Chr_06,2386731,2389733,Migut.06G051200.v3.1
Chr_06,2390435,2392461,Migut.06G051300.v3.1
Chr_06,2392783,2395904,Migut.06G051400.v3.1
Chr_06,2407453,2411077,Migut.06G051500.v3.1
Chr_06,2411228,2416001,Migut.06G051600.v3.1
Chr_06,2416613,2417426,Migut.06G051700.v3.1
Chr_06,2421135,2422531,Migut.06G051800.v3.1
Chr_06,2425833,2426901,Migut.06G051900.v3.1
Chr_06,2429418,2430222,Migut.06G052000.v3.1
Chr_06,2430302,2432131,Migut.06G052100.v3.1
Chr_06,2433453,2435473,Migut.06G052200.v3.1
Chr_06,2436001,2438675,Migut.06G052300.v3.1
Chr_06,2440631,2441325,Migut.06G052400.v3.1
Chr_06,2443361,2445823,Migut.06G052500.v3.1
Chr_06,2445634,2446810,Migut.06G052600.v3.1
Chr_06,2447261,2449391,Migut.06G052700.v3.1
Chr_06,2450391,2455280,Migut.06G052800.v3.1
Chr_06,2474919,2476581,Migut.06G052900.v3.1
Chr_06,2477230,2478161,Migut.06G053000.v3.1
Chr_06,2481017,2483491,Migut.06G053100.v3.1
Chr_06,2484349,2486199,Migut.06G053200.v3.1
Chr_06,2486172,2490504,Migut.06G053300.v3.1
Chr_06,2491446,2492433,Migut.06G053400.v3.1
Chr_06,2492735,2495860,Migut.06G053500.v3.1
Chr_06,2497163,2502952,Migut.06G053600.v3.1
Chr_06,2504805,2505518,Migut.06G053700.v3.1
Chr_06,2505792,2507718,Migut.06G053800.v3.1
Chr_06,2510058,2512476,Migut.06G053900.v3.1
Chr_06,2512230,2513617,Migut.06G054000.v3.1
Chr_06,2514315,2515494,Migut.06G054100.v3.1
Chr_06,2515543,2516774,Migut.06G054200.v3.1
Chr_06,2518321,2520665,Migut.06G054300.v3.1
Chr_06,2521262,2523753,Migut.06G054400.v3.1
Chr_06,2524311,2526719,Migut.06G054500.v3.1
Chr_06,2526572,2528833,Migut.06G054600.v3.1
Chr_06,2529462,2532571,Migut.06G054700.v3.1
Chr_06,2533042,2533887,Migut.06G054800.v3.1
Chr_06,2535215,2540728,Migut.06G054900.v3.1
Chr_06,2540824,2546702,Migut.06G055000.v3.1
Chr_06,2548146,2552504,Migut.06G055100.v3.1
Chr_06,2553766,2554898,Migut.06G055200.v3.1
Chr_06,2555040,2556193,Migut.06G055300.v3.1
Chr_06,2556135,2558509,Migut.06G055400.v3.1
Chr_06,2574124,2579225,Migut.06G055500.v3.1
Chr_06,2580201,2583007,Migut.06G055600.v3.1
Chr_06,2583194,2584857,Migut.06G055700.v3.1
Chr_06,2586005,2589171,Migut.06G055800.v3.1
Chr_06,2589928,2600844,Migut.06G055900.v3.1
Chr_06,2601377,2601937,Migut.06G056000.v3.1
Chr_06,2601872,2605142,Migut.06G056100.v3.1
Chr_06,2606113,2607524,Migut.06G056200.v3.1
Chr_06,2607799,2610588,Migut.06G056300.v3.1
Chr_06,2614587,2617148,Migut.06G056400.v3.1
Chr_06,2619160,2622503,Migut.06G056500.v3.1
Chr_06,2623771,2633602,Migut.06G056600.v3.1
Chr_06,2634202,2635325,Migut.06G056700.v3.1
Chr_06,2636049,2640189,Migut.06G056800.v3.1
Chr_06,2639791,2642661,Migut.06G056900.v3.1
Chr_06,2644247,2646762,Migut.06G057000.v3.1
Chr_06,2647411,2652105,Migut.06G057100.v3.1
Chr_06,2655248,2656775,Migut.06G057200.v3.1
Chr_06,2657373,2659051,Migut.06G057300.v3.1
Chr_06,2659935,2660798,Migut.06G057400.v3.1
Chr_06,2667355,2671146,Migut.06G057500.v3.1
Chr_06,2672273,2674191,Migut.06G057600.v3.1
Chr_06,2674666,2676312,Migut.06G057700.v3.1
Chr_06,2679442,2680618,Migut.06G057800.v3.1
Chr_06,2685573,2687346,Migut.06G057900.v3.1
Chr_06,2688224,2689945,Migut.06G058000.v3.1
Chr_06,2691744,2695199,Migut.06G058100.v3.1
Chr_06,2697338,2700111,Migut.06G058200.v3.1
Chr_06,2705550,2707265,Migut.06G058300.v3.1
Chr_06,2708211,2709274,Migut.06G058400.v3.1
Chr_06,2710551,2712705,Migut.06G058500.v3.1
Chr_06,2711515,2715801,Migut.06G058600.v3.1
Chr_06,2716288,2717368,Migut.06G058700.v3.1
Chr_06,2717448,2718927,Migut.06G058800.v3.1
Chr_06,2721864,2722461,Migut.06G058900.v3.1
Chr_06,2725165,2729161,Migut.06G059000.v3.1
Chr_06,2729154,2731618,Migut.06G059100.v3.1
Chr_06,2731915,2739146,Migut.06G059200.v3.1
Chr_06,2739293,2741840,Migut.06G059300.v3.1
Chr_06,2741531,2743967,Migut.06G059400.v3.1
Chr_06,2755654,2757851,Migut.06G059500.v3.1
Chr_06,2758614,2760201,Migut.06G059600.v3.1
Chr_06,2765876,2768086,Migut.06G059700.v3.1
Chr_06,2769846,2771144,Migut.06G059800.v3.1
Chr_06,2784194,2785362,Migut.06G059900.v3.1
Chr_06,2787597,2790373,Migut.06G060000.v3.1
Chr_06,2790956,2792649,Migut.06G060100.v3.1
Chr_06,2792737,2794470,Migut.06G060200.v3.1
Chr_06,2794576,2798104,Migut.06G060300.v3.1
Chr_06,2798173,2799706,Migut.06G060400.v3.1
Chr_06,2800893,2803931,Migut.06G060500.v3.1
Chr_06,2804700,2808803,Migut.06G060600.v3.1
Chr_06,2809749,2810405,Migut.06G060700.v3.1
Chr_06,2816220,2817436,Migut.06G060800.v3.1
Chr_06,2818423,2821102,Migut.06G060900.v3.1
Chr_06,2822978,2823386,Migut.06G061000.v3.1
Chr_06,2823440,2824436,Migut.06G061100.v3.1
Chr_06,2825540,2828512,Migut.06G061200.v3.1
Chr_06,2828484,2830206,Migut.06G061300.v3.1
Chr_06,2830020,2833737,Migut.06G061400.v3.1
Chr_06,2833952,2834514,Migut.06G061500.v3.1
Chr_06,2835324,2837823,Migut.06G061600.v3.1
Chr_06,2839896,2845498,Migut.06G061700.v3.1
Chr_06,2845743,2849555,Migut.06G061800.v3.1
Chr_06,2850576,2855452,Migut.06G061900.v3.1
Chr_06,2855598,2856233,Migut.06G062000.v3.1
Chr_06,2859621,2862268,Migut.06G062100.v3.1
Chr_06,2865048,2867914,Migut.06G062200.v3.1
Chr_06,2868120,2874968,Migut.06G062300.v3.1
Chr_06,2883279,2884309,Migut.06G062400.v3.1
Chr_06,2886161,2888100,Migut.06G062500.v3.1
Chr_06,2888888,2891664,Migut.06G062600.v3.1
Chr_06,2892387,2897273,Migut.06G062700.v3.1
Chr_06,2897984,2901952,Migut.06G062800.v3.1
Chr_06,2904288,2905103,Migut.06G062900.v3.1
Chr_06,2910756,2914223,Migut.06G063000.v3.1
Chr_06,2917940,2921219,Migut.06G063100.v3.1
Chr_06,2921413,2925324,Migut.06G063200.v3.1
Chr_06,2925385,2929706,Migut.06G063300.v3.1
Chr_06,2930063,2933449,Migut.06G063400.v3.1
Chr_06,2933606,2935921,Migut.06G063500.v3.1
Chr_06,2938333,2940885,Migut.06G063600.v3.1
Chr_06,2941085,2946509,Migut.06G063700.v3.1
Chr_06,2947981,2949400,Migut.06G063800.v3.1
Chr_06,2955683,2956783,Migut.06G063900.v3.1
Chr_06,2965184,2968549,Migut.06G064000.v3.1
Chr_06,2970137,2970987,Migut.06G064100.v3.1
Chr_06,2975726,2978774,Migut.06G064200.v3.1
Chr_06,2993577,2997559,Migut.06G064300.v3.1
Chr_06,2998074,3001846,Migut.06G064400.v3.1
Chr_06,2998356,2999088,Migut.06G064500.v3.1
Chr_06,3002379,3006367,Migut.06G064600.v3.1
Chr_06,3010942,3013091,Migut.06G064700.v3.1
Chr_06,3015763,3017754,Migut.06G064800.v3.1
Chr_06,3022232,3022979,Migut.06G064900.v3.1
Chr_06,3025467,3027124,Migut.06G065000.v3.1
Chr_06,3030437,3031537,Migut.06G065100.v3.1
Chr_06,3038248,3039290,Migut.06G065200.v3.1
Chr_06,3041411,3042538,Migut.06G065300.v3.1
Chr_06,3043977,3048020,Migut.06G065400.v3.1
Chr_06,3051821,3063611,Migut.06G065500.v3.1
Chr_06,3068520,3070753,Migut.06G065600.v3.1
Chr_06,3074874,3077266,Migut.06G065700.v3.1
Chr_06,3079608,3081297,Migut.06G065800.v3.1
Chr_06,3081660,3083691,Migut.06G065900.v3.1
Chr_06,3085977,3088972,Migut.06G066000.v3.1
Chr_06,3089896,3091054,Migut.06G066100.v3.1
Chr_06,3093728,3094304,Migut.06G066200.v3.1
Chr_06,3097530,3098611,Migut.06G066300.v3.1
Chr_06,3099283,3101456,Migut.06G066400.v3.1
Chr_06,3102257,3106590,Migut.06G066500.v3.1
Chr_06,3110243,3112922,Migut.06G066600.v3.1
Chr_06,3118056,3122660,Migut.06G066700.v3.1
Chr_06,3123481,3125432,Migut.06G066800.v3.1
Chr_06,3131925,3133994,Migut.06G066900.v3.1
Chr_06,3135708,3141545,Migut.06G067000.v3.1
Chr_06,3142233,3145418,Migut.06G067100.v3.1
Chr_06,3146204,3149658,Migut.06G067200.v3.1
Chr_06,3149662,3154460,Migut.06G067300.v3.1
Chr_06,3154641,3157381,Migut.06G067400.v3.1
Chr_06,3159012,3162689,Migut.06G067500.v3.1
Chr_06,3163403,3166307,Migut.06G067600.v3.1
Chr_06,3182039,3186233,Migut.06G067700.v3.1
Chr_06,3194123,3195632,Migut.06G067800.v3.1
Chr_06,3200914,3204435,Migut.06G067900.v3.1
Chr_06,3205155,3209043,Migut.06G068000.v3.1
Chr_06,3207788,3210232,Migut.06G068100.v3.1
Chr_06,3211113,3213388,Migut.06G068200.v3.1
Chr_06,3214734,3217551,Migut.06G068300.v3.1
Chr_06,3217534,3220891,Migut.06G068400.v3.1
Chr_06,3221197,3223504,Migut.06G068500.v3.1
Chr_06,3223837,3226365,Migut.06G068600.v3.1
Chr_06,3230524,3232379,Migut.06G068700.v3.1
Chr_06,3234638,3236222,Migut.06G068800.v3.1
Chr_06,3236537,3240025,Migut.06G068900.v3.1
Chr_06,3243406,3244404,Migut.06G069000.v3.1
Chr_06,3246494,3250229,Migut.06G069100.v3.1
Chr_06,3249643,3254694,Migut.06G069200.v3.1
Chr_06,3255337,3257038,Migut.06G069300.v3.1
Chr_06,3264548,3266133,Migut.06G069400.v3.1
Chr_06,3269351,3273918,Migut.06G069500.v3.1
Chr_06,3275833,3278045,Migut.06G069600.v3.1
Chr_06,3283166,3284891,Migut.06G069700.v3.1
Chr_06,3284665,3287390,Migut.06G069800.v3.1
Chr_06,3288427,3291150,Migut.06G069900.v3.1
Chr_06,3291310,3294817,Migut.06G070000.v3.1
Chr_06,3297310,3297923,Migut.06G070100.v3.1
Chr_06,3305473,3306077,Migut.06G070200.v3.1
Chr_06,3307353,3307961,Migut.06G070300.v3.1
Chr_06,3310503,3312837,Migut.06G070400.v3.1
Chr_06,3315498,3316389,Migut.06G070500.v3.1
Chr_06,3326894,3328716,Migut.06G070600.v3.1
Chr_06,3329101,3329724,Migut.06G070700.v3.1
Chr_06,3345508,3347474,Migut.06G070800.v3.1
Chr_06,3347481,3350554,Migut.06G070900.v3.1
Chr_06,3352495,3353809,Migut.06G071000.v3.1
Chr_06,3362902,3366012,Migut.06G071100.v3.1
Chr_06,3367343,3367896,Migut.06G071200.v3.1
Chr_06,3377108,3379081,Migut.06G071300.v3.1
Chr_06,3379137,3379720,Migut.06G071400.v3.1
Chr_06,3382525,3384723,Migut.06G071500.v3.1
Chr_06,3384926,3386962,Migut.06G071600.v3.1
Chr_06,3387764,3390862,Migut.06G071700.v3.1
Chr_06,3406667,3409330,Migut.06G071800.v3.1
Chr_06,3412068,3415172,Migut.06G071900.v3.1
Chr_06,3415650,3416053,Migut.06G072000.v3.1
Chr_06,3416448,3417170,Migut.06G072100.v3.1
Chr_06,3417433,3417933,Migut.06G072200.v3.1
Chr_06,3427285,3428319,Migut.06G072300.v3.1
Chr_06,3428461,3431499,Migut.06G072400.v3.1
Chr_06,3432254,3433490,Migut.06G072500.v3.1
Chr_06,3434135,3437506,Migut.06G072600.v3.1
Chr_06,3437637,3442635,Migut.06G072700.v3.1
Chr_06,3445044,3450774,Migut.06G072800.v3.1
Chr_06,3451322,3458170,Migut.06G072900.v3.1
Chr_06,3458652,3461070,Migut.06G073000.v3.1
Chr_06,3461546,3465670,Migut.06G073100.v3.1
Chr_06,3470624,3473247,Migut.06G073200.v3.1
Chr_06,3473490,3477875,Migut.06G073300.v3.1
Chr_06,3478859,3482511,Migut.06G073400.v3.1
Chr_06,3482500,3487824,Migut.06G073500.v3.1
Chr_06,3494862,3495203,Migut.06G073600.v3.1
Chr_06,3498927,3501398,Migut.06G073700.v3.1
Chr_06,3516906,3519563,Migut.06G073800.v3.1
Chr_06,3520641,3523265,Migut.06G073900.v3.1
Chr_06,3541399,3544091,Migut.06G074000.v3.1
Chr_06,3546046,3547577,Migut.06G074100.v3.1
Chr_06,3549180,3554409,Migut.06G074200.v3.1
Chr_06,3554806,3555520,Migut.06G074300.v3.1
Chr_06,3558372,3561387,Migut.06G074400.v3.1
Chr_06,3562162,3565159,Migut.06G074500.v3.1
Chr_06,3565610,3571473,Migut.06G074600.v3.1
Chr_06,3572685,3574761,Migut.06G074700.v3.1
Chr_06,3577855,3579802,Migut.06G074800.v3.1
Chr_06,3582743,3584313,Migut.06G074900.v3.1
Chr_06,3596837,3597449,Migut.06G075000.v3.1
Chr_06,3598705,3605138,Migut.06G075100.v3.1
Chr_06,3605891,3611206,Migut.06G075200.v3.1
Chr_06,3612657,3613615,Migut.06G075300.v3.1
Chr_06,3614428,3616399,Migut.06G075400.v3.1
Chr_06,3633379,3634300,Migut.06G075500.v3.1
Chr_06,3640889,3645253,Migut.06G075600.v3.1
Chr_06,3646188,3648481,Migut.06G075700.v3.1
Chr_06,3677669,3680735,Migut.06G075800.v3.1
Chr_06,3682419,3686874,Migut.06G075900.v3.1
Chr_06,3691420,3692872,Migut.06G076000.v3.1
Chr_06,3695055,3697770,Migut.06G076100.v3.1
Chr_06,3699995,3702820,Migut.06G076200.v3.1
Chr_06,3703592,3706920,Migut.06G076300.v3.1
Chr_06,3707596,3709896,Migut.06G076400.v3.1
Chr_06,3710238,3713535,Migut.06G076500.v3.1
Chr_06,3716285,3720310,Migut.06G076600.v3.1
Chr_06,3729569,3737331,Migut.06G076700.v3.1
Chr_06,3738755,3741493,Migut.06G076800.v3.1
Chr_06,3742848,3748612,Migut.06G076900.v3.1
Chr_06,3748931,3750570,Migut.06G077000.v3.1
Chr_06,3752112,3755120,Migut.06G077100.v3.1
Chr_06,3755266,3755769,Migut.06G077200.v3.1
Chr_06,3755983,3758000,Migut.06G077300.v3.1
Chr_06,3758191,3761015,Migut.06G077400.v3.1
Chr_06,3761668,3765847,Migut.06G077500.v3.1
Chr_06,3767940,3768677,Migut.06G077600.v3.1
Chr_06,3773484,3776337,Migut.06G077700.v3.1
Chr_06,3776765,3780951,Migut.06G077800.v3.1
Chr_06,3781968,3787503,Migut.06G077900.v3.1
Chr_06,3787798,3798538,Migut.06G078000.v3.1
Chr_06,3800067,3805646,Migut.06G078100.v3.1
Chr_06,3806570,3814958,Migut.06G078200.v3.1
Chr_06,3814973,3818473,Migut.06G078300.v3.1
Chr_06,3818942,3821244,Migut.06G078400.v3.1
Chr_06,3821981,3824509,Migut.06G078500.v3.1
Chr_06,3825465,3830840,Migut.06G078600.v3.1
Chr_06,3841918,3843560,Migut.06G078700.v3.1
Chr_06,3844330,3846540,Migut.06G078800.v3.1
Chr_06,3846638,3853994,Migut.06G078900.v3.1
Chr_06,3860391,3862539,Migut.06G079000.v3.1
Chr_06,3863171,3863632,Migut.06G079100.v3.1
Chr_06,3864910,3865712,Migut.06G079200.v3.1
Chr_06,3869588,3871344,Migut.06G079300.v3.1
Chr_06,3871350,3872685,Migut.06G079400.v3.1
Chr_06,3873177,3876650,Migut.06G079500.v3.1
Chr_06,3876667,3881988,Migut.06G079600.v3.1
Chr_06,3882952,3884929,Migut.06G079700.v3.1
Chr_06,3885243,3893730,Migut.06G079800.v3.1
Chr_06,3892223,3896133,Migut.06G079900.v3.1
Chr_06,3896309,3898865,Migut.06G080000.v3.1
Chr_06,3899465,3900633,Migut.06G080100.v3.1
Chr_06,3910947,3911591,Migut.06G080200.v3.1
Chr_06,3918600,3921553,Migut.06G080300.v3.1
Chr_06,3923159,3937975,Migut.06G080400.v3.1
Chr_06,3938301,3940831,Migut.06G080500.v3.1
Chr_06,3941145,3944205,Migut.06G080600.v3.1
Chr_06,3944329,3946266,Migut.06G080700.v3.1
Chr_06,3947979,3963067,Migut.06G080800.v3.1
Chr_06,3964788,3966686,Migut.06G080900.v3.1
Chr_06,3974116,3978180,Migut.06G081000.v3.1
Chr_06,3979055,3986547,Migut.06G081100.v3.1
Chr_06,3987187,3989034,Migut.06G081200.v3.1
Chr_06,3989035,3993735,Migut.06G081300.v3.1
Chr_06,3993788,3996698,Migut.06G081400.v3.1
Chr_06,3997643,3999105,Migut.06G081500.v3.1
Chr_06,4003670,4004563,Migut.06G081600.v3.1
Chr_06,4005416,4005889,Migut.06G081700.v3.1
Chr_06,4009453,4009944,Migut.06G081800.v3.1
Chr_06,4011881,4012940,Migut.06G081900.v3.1
Chr_06,4013994,4014688,Migut.06G082000.v3.1
Chr_06,4019138,4019632,Migut.06G082100.v3.1
Chr_06,4023540,4024165,Migut.06G082200.v3.1
Chr_06,4027753,4030286,Migut.06G082300.v3.1
Chr_06,4030315,4033658,Migut.06G082400.v3.1
Chr_06,4034262,4037752,Migut.06G082500.v3.1
Chr_06,4038176,4041415,Migut.06G082600.v3.1
Chr_06,4041410,4043196,Migut.06G082700.v3.1
Chr_06,4043650,4045916,Migut.06G082800.v3.1
Chr_06,4046710,4048312,Migut.06G082900.v3.1
Chr_06,4048282,4050638,Migut.06G083000.v3.1
Chr_06,4052540,4058844,Migut.06G083100.v3.1
Chr_06,4059299,4066400,Migut.06G083200.v3.1
Chr_06,4066802,4069228,Migut.06G083300.v3.1
Chr_06,4069658,4071626,Migut.06G083400.v3.1
Chr_06,4071627,4073775,Migut.06G083500.v3.1
Chr_06,4076317,4079375,Migut.06G083600.v3.1
Chr_06,4081037,4084520,Migut.06G083700.v3.1
Chr_06,4085959,4086966,Migut.06G083800.v3.1
Chr_06,4098431,4103678,Migut.06G083900.v3.1
Chr_06,4104767,4106884,Migut.06G084000.v3.1
Chr_06,4106992,4111080,Migut.06G084100.v3.1
Chr_06,4114655,4118039,Migut.06G084200.v3.1
Chr_06,4121665,4122791,Migut.06G084300.v3.1
Chr_06,4122894,4124772,Migut.06G084400.v3.1
Chr_06,4126761,4129531,Migut.06G084500.v3.1
Chr_06,4129618,4131732,Migut.06G084600.v3.1
Chr_06,4132167,4134795,Migut.06G084700.v3.1
Chr_06,4135357,4139302,Migut.06G084800.v3.1
Chr_06,4141361,4143517,Migut.06G084900.v3.1
Chr_06,4145118,4147599,Migut.06G085000.v3.1
Chr_06,4148019,4148615,Migut.06G085100.v3.1
Chr_06,4149619,4150220,Migut.06G085200.v3.1
Chr_06,4152067,4153005,Migut.06G085300.v3.1
Chr_06,4157577,4158308,Migut.06G085400.v3.1
Chr_06,4159310,4160887,Migut.06G085500.v3.1
Chr_06,4160910,4162126,Migut.06G085600.v3.1
Chr_06,4162045,4163854,Migut.06G085700.v3.1
Chr_06,4165137,4167332,Migut.06G085800.v3.1
Chr_06,4167447,4176078,Migut.06G085900.v3.1
Chr_06,4181788,4185210,Migut.06G086000.v3.1
Chr_06,4185788,4186995,Migut.06G086100.v3.1
Chr_06,4187922,4189524,Migut.06G086200.v3.1
Chr_06,4191277,4194635,Migut.06G086300.v3.1
Chr_06,4194618,4197996,Migut.06G086400.v3.1
Chr_06,4198475,4198957,Migut.06G086500.v3.1
Chr_06,4199917,4202836,Migut.06G086600.v3.1
Chr_06,4204381,4214364,Migut.06G086700.v3.1
Chr_06,4216586,4219486,Migut.06G086800.v3.1
Chr_06,4221847,4222426,Migut.06G086900.v3.1
Chr_06,4223632,4224389,Migut.06G087000.v3.1
Chr_06,4228882,4229661,Migut.06G087100.v3.1
Chr_06,4231151,4236003,Migut.06G087200.v3.1
Chr_06,4236709,4238190,Migut.06G087300.v3.1
Chr_06,4243474,4245639,Migut.06G087400.v3.1
Chr_06,4245096,4250597,Migut.06G087500.v3.1
Chr_06,4251568,4259815,Migut.06G087600.v3.1
Chr_06,4266374,4268255,Migut.06G087700.v3.1
Chr_06,4269912,4272623,Migut.06G087800.v3.1
Chr_06,4272688,4278168,Migut.06G087900.v3.1
Chr_06,4280270,4282426,Migut.06G088000.v3.1
Chr_06,4282907,4284169,Migut.06G088100.v3.1
Chr_06,4288114,4289139,Migut.06G088200.v3.1
Chr_06,4289039,4291512,Migut.06G088300.v3.1
Chr_06,4292076,4296162,Migut.06G088400.v3.1
Chr_06,4297014,4300091,Migut.06G088500.v3.1
Chr_06,4301174,4306386,Migut.06G088600.v3.1
Chr_06,4306766,4307812,Migut.06G088700.v3.1
Chr_06,4307824,4313316,Migut.06G088800.v3.1
Chr_06,4313958,4314722,Migut.06G088900.v3.1
Chr_06,4316956,4320410,Migut.06G089000.v3.1
Chr_06,4320289,4325279,Migut.06G089100.v3.1
Chr_06,4325924,4333334,Migut.06G089200.v3.1
Chr_06,4334457,4337600,Migut.06G089300.v3.1
Chr_06,4338115,4339930,Migut.06G089400.v3.1
Chr_06,4340002,4342708,Migut.06G089500.v3.1
Chr_06,4343408,4345306,Migut.06G089600.v3.1
Chr_06,4345416,4347509,Migut.06G089700.v3.1
Chr_06,4348685,4351697,Migut.06G089800.v3.1
Chr_06,4353448,4356599,Migut.06G089900.v3.1
Chr_06,4358636,4363192,Migut.06G090000.v3.1
Chr_06,4363275,4368276,Migut.06G090100.v3.1
Chr_06,4368863,4370955,Migut.06G090200.v3.1
Chr_06,4371036,4380750,Migut.06G090300.v3.1
Chr_06,4381389,4383710,Migut.06G090400.v3.1
Chr_06,4384578,4387767,Migut.06G090500.v3.1
Chr_06,4388661,4393013,Migut.06G090600.v3.1
Chr_06,4398844,4402107,Migut.06G090700.v3.1
Chr_06,4403935,4405503,Migut.06G090800.v3.1
Chr_06,4405639,4408806,Migut.06G090900.v3.1
Chr_06,4409102,4419481,Migut.06G091000.v3.1
Chr_06,4432228,4440797,Migut.06G091100.v3.1
Chr_06,4441327,4445201,Migut.06G091200.v3.1
Chr_06,4445764,4446707,Migut.06G091300.v3.1
Chr_06,4448417,4450160,Migut.06G091400.v3.1
Chr_06,4452197,4453719,Migut.06G091500.v3.1
Chr_06,4457393,4461419,Migut.06G091600.v3.1
Chr_06,4461816,4465117,Migut.06G091700.v3.1
Chr_06,4466198,4467259,Migut.06G091800.v3.1
Chr_06,4467346,4468562,Migut.06G091900.v3.1
Chr_06,4468519,4469742,Migut.06G092000.v3.1
Chr_06,4470045,4471688,Migut.06G092100.v3.1
Chr_06,4478352,4481128,Migut.06G092200.v3.1
Chr_06,4483823,4488113,Migut.06G092300.v3.1
Chr_06,4488507,4489193,Migut.06G092400.v3.1
Chr_06,4494304,4498802,Migut.06G092500.v3.1
Chr_06,4504078,4506951,Migut.06G092600.v3.1
Chr_06,4518585,4523000,Migut.06G092700.v3.1
Chr_06,4522923,4525011,Migut.06G092800.v3.1
Chr_06,4526693,4539498,Migut.06G092900.v3.1
Chr_06,4540582,4544674,Migut.06G093000.v3.1
Chr_06,4545113,4552388,Migut.06G093100.v3.1
Chr_06,4552722,4555446,Migut.06G093200.v3.1
Chr_06,4556968,4559622,Migut.06G093300.v3.1
Chr_06,4560156,4562648,Migut.06G093400.v3.1
Chr_06,4570140,4573130,Migut.06G093500.v3.1
Chr_06,4574617,4577346,Migut.06G093600.v3.1
Chr_06,4577623,4580654,Migut.06G093700.v3.1
Chr_06,4580778,4581236,Migut.06G093800.v3.1
Chr_06,4583037,4583656,Migut.06G093900.v3.1
Chr_06,4584474,4585015,Migut.06G094000.v3.1
Chr_06,4585267,4585869,Migut.06G094100.v3.1
Chr_06,4590694,4591125,Migut.06G094200.v3.1
Chr_06,4592216,4592865,Migut.06G094300.v3.1
Chr_06,4593674,4594099,Migut.06G094400.v3.1
Chr_06,4595297,4597748,Migut.06G094500.v3.1
Chr_06,4599304,4602742,Migut.06G094600.v3.1
Chr_06,4602626,4605091,Migut.06G094700.v3.1
Chr_06,4610662,4611418,Migut.06G094800.v3.1
Chr_06,4612895,4613535,Migut.06G094900.v3.1
Chr_06,4613706,4616451,Migut.06G095000.v3.1
Chr_06,4618573,4619013,Migut.06G095100.v3.1
Chr_06,4622369,4623213,Migut.06G095200.v3.1
Chr_06,4625264,4626410,Migut.06G095300.v3.1
Chr_06,4627158,4629213,Migut.06G095400.v3.1
Chr_06,4630037,4635022,Migut.06G095500.v3.1
Chr_06,4636801,4641069,Migut.06G095600.v3.1
Chr_06,4650209,4652124,Migut.06G095700.v3.1
Chr_06,4652726,4654997,Migut.06G095800.v3.1
Chr_06,4656850,4661485,Migut.06G095900.v3.1
Chr_06,4661489,4663175,Migut.06G096000.v3.1
Chr_06,4663878,4667418,Migut.06G096100.v3.1
Chr_06,4666810,4671040,Migut.06G096200.v3.1
Chr_06,4671461,4672388,Migut.06G096300.v3.1
Chr_06,4673735,4674613,Migut.06G096400.v3.1
Chr_06,4675904,4679330,Migut.06G096500.v3.1
Chr_06,4683274,4685343,Migut.06G096600.v3.1
Chr_06,4685318,4687545,Migut.06G096700.v3.1
Chr_06,4687881,4689855,Migut.06G096800.v3.1
Chr_06,4690783,4694431,Migut.06G096900.v3.1
Chr_06,4694893,4695337,Migut.06G097000.v3.1
Chr_06,4701311,4704642,Migut.06G097100.v3.1
Chr_06,4704578,4709238,Migut.06G097200.v3.1
Chr_06,4714172,4718090,Migut.06G097300.v3.1
Chr_06,4719514,4721303,Migut.06G097400.v3.1
Chr_06,4724356,4726805,Migut.06G097500.v3.1
Chr_06,4726948,4732978,Migut.06G097600.v3.1
Chr_06,4736089,4739944,Migut.06G097700.v3.1
Chr_06,4743048,4743753,Migut.06G097800.v3.1
Chr_06,4746193,4747750,Migut.06G097900.v3.1
Chr_06,4748513,4750879,Migut.06G098000.v3.1
Chr_06,4751955,4754422,Migut.06G098100.v3.1
Chr_06,4754772,4756710,Migut.06G098200.v3.1
Chr_06,4759244,4763189,Migut.06G098300.v3.1
Chr_06,4766248,4769509,Migut.06G098400.v3.1
Chr_06,4771404,4774903,Migut.06G098500.v3.1
Chr_06,4777113,4779270,Migut.06G098600.v3.1
Chr_06,4780738,4784955,Migut.06G098700.v3.1
Chr_06,4787875,4791839,Migut.06G098800.v3.1
Chr_06,4792983,4797601,Migut.06G098900.v3.1
Chr_06,4797727,4800950,Migut.06G099000.v3.1
Chr_06,4802628,4803601,Migut.06G099100.v3.1
Chr_06,4815367,4819711,Migut.06G099200.v3.1
Chr_06,4820264,4821914,Migut.06G099300.v3.1
Chr_06,4829876,4832919,Migut.06G099400.v3.1
Chr_06,4833319,4838709,Migut.06G099500.v3.1
Chr_06,4840337,4845116,Migut.06G099600.v3.1
Chr_06,4846151,4846954,Migut.06G099700.v3.1
Chr_06,4846759,4849768,Migut.06G099800.v3.1
Chr_06,4850189,4853642,Migut.06G099900.v3.1
Chr_06,4855319,4857766,Migut.06G100000.v3.1
Chr_06,4859965,4861510,Migut.06G100100.v3.1
