Ortholog Group	Gene Name	Organism Name	Ortholog Gene Name	Ortholog Organism Name	Relationship
447_948_4431	Migut.12G123300	Mguttatus_var_IM62_v4.1	AT1G64280	Athaliana_Araport11	one-to-many
447_948_4431	Migut.12G123300	Mguttatus_var_IM62_v4.1	AT4G26120	Athaliana_Araport11	one-to-many
447_948_4210	Migut.12G123400	Mguttatus_var_IM62_v4.1	AT4G33050	Athaliana_Araport11	many-to-many
447_948_4210	Migut.12G123400	Mguttatus_var_IM62_v4.1	AT2G26190	Athaliana_Araport11	many-to-many
447_948_2938	Migut.12G123500	Mguttatus_var_IM62_v4.1	AT1G72710	Athaliana_Araport11	one-to-one
447_948_10220	Migut.12G123600	Mguttatus_var_IM62_v4.1	AT1G54680	Athaliana_Araport11	one-to-one
447_948_5846	Migut.12G123700	Mguttatus_var_IM62_v4.1	AT5G27290	Athaliana_Araport11	one-to-one
447_948_5231	Migut.12G123800	Mguttatus_var_IM62_v4.1	AT3G04970	Athaliana_Araport11	one-to-one
447_948_8618	Migut.12G124100	Mguttatus_var_IM62_v4.1	AT1G08845	Athaliana_Araport11	one-to-one
447_948_6468	Migut.12G124200	Mguttatus_var_IM62_v4.1	AT2G32980	Athaliana_Araport11	many-to-one
447_948_7273	Migut.12G124300	Mguttatus_var_IM62_v4.1	AT3G06340	Athaliana_Araport11	one-to-many
447_948_7273	Migut.12G124300	Mguttatus_var_IM62_v4.1	AT5G18750	Athaliana_Araport11	one-to-many
447_948_5843	Migut.12G124500	Mguttatus_var_IM62_v4.1	AT2G19430	Athaliana_Araport11	one-to-one
447_948_9881	Migut.12G124600	Mguttatus_var_IM62_v4.1	AT1G72740	Athaliana_Araport11	many-to-many
447_948_9881	Migut.12G124600	Mguttatus_var_IM62_v4.1	AT1G17520	Athaliana_Araport11	many-to-many
447_948_2091	Migut.12G124700	Mguttatus_var_IM62_v4.1	AT5G57030	Athaliana_Araport11	one-to-one
447_948_2435	Migut.12G124800	Mguttatus_var_IM62_v4.1	AT2G19410	Athaliana_Araport11	one-to-many
447_948_2435	Migut.12G124800	Mguttatus_var_IM62_v4.1	AT5G57035	Athaliana_Araport11	one-to-many
447_948_11543	Migut.12G124900	Mguttatus_var_IM62_v4.1	AT1G68680	Athaliana_Araport11	one-to-one
447_948_5163	Migut.12G125200	Mguttatus_var_IM62_v4.1	AT4G29810	Athaliana_Araport11	many-to-one
447_948_8793	Migut.12G125300	Mguttatus_var_IM62_v4.1	AT4G29820	Athaliana_Araport11	one-to-one
447_948_7082	Migut.12G125400	Mguttatus_var_IM62_v4.1	AT3G08640	Athaliana_Araport11	many-to-many
447_948_7082	Migut.12G125400	Mguttatus_var_IM62_v4.1	AT3G08630	Athaliana_Araport11	many-to-many
447_948_10543	Migut.12G125500	Mguttatus_var_IM62_v4.1	AT4G26060	Athaliana_Araport11	one-to-many
447_948_10543	Migut.12G125500	Mguttatus_var_IM62_v4.1	AT5G57060	Athaliana_Araport11	one-to-many
447_948_9881	Migut.12G125600	Mguttatus_var_IM62_v4.1	AT1G72740	Athaliana_Araport11	many-to-many
447_948_9881	Migut.12G125600	Mguttatus_var_IM62_v4.1	AT1G17520	Athaliana_Araport11	many-to-many
447_948_8402	Migut.12G125700	Mguttatus_var_IM62_v4.1	AT2G19385	Athaliana_Araport11	one-to-one
447_948_7313	Migut.12G125800	Mguttatus_var_IM62_v4.1	AT4G29830	Athaliana_Araport11	one-to-one
447_948_68	Migut.12G126000	Mguttatus_var_IM62_v4.1	AT5G20490	Athaliana_Araport11	many-to-one
447_948_4354	Migut.12G126100	Mguttatus_var_IM62_v4.1	AT5G35460	Athaliana_Araport11	many-to-one
447_948_1423	Migut.12G126200	Mguttatus_var_IM62_v4.1	AT5G20610	Athaliana_Araport11	many-to-one
447_948_11446	Migut.12G126300	Mguttatus_var_IM62_v4.1	AT1G34050	Athaliana_Araport11	many-to-many
447_948_11446	Migut.12G126300	Mguttatus_var_IM62_v4.1	AT5G50140	Athaliana_Araport11	many-to-many
447_948_11446	Migut.12G126300	Mguttatus_var_IM62_v4.1	AT2G24600	Athaliana_Araport11	many-to-many
447_948_11446	Migut.12G126300	Mguttatus_var_IM62_v4.1	AT5G54710	Athaliana_Araport11	many-to-many
447_948_11446	Migut.12G126300	Mguttatus_var_IM62_v4.1	AT5G54700	Athaliana_Araport11	many-to-many
447_948_11446	Migut.12G126300	Mguttatus_var_IM62_v4.1	AT1G10340	Athaliana_Araport11	many-to-many
447_948_6537	Migut.12G126400	Mguttatus_var_IM62_v4.1	AT5G20510	Athaliana_Araport11	many-to-one
447_948_4942	Migut.12G126500	Mguttatus_var_IM62_v4.1	AT5G20520	Athaliana_Araport11	one-to-one
447_948_4662	Migut.12G126700	Mguttatus_var_IM62_v4.1	AT5G12040	Athaliana_Araport11	one-to-one
447_948_11347	Migut.12G126900	Mguttatus_var_IM62_v4.1	AT2G06520	Athaliana_Araport11	many-to-one
447_948_6431	Migut.12G127100	Mguttatus_var_IM62_v4.1	AT3G53870	Athaliana_Araport11	many-to-many
447_948_6431	Migut.12G127100	Mguttatus_var_IM62_v4.1	AT5G35530	Athaliana_Araport11	many-to-many
447_948_6431	Migut.12G127100	Mguttatus_var_IM62_v4.1	AT2G31610	Athaliana_Araport11	many-to-many
447_948_9096	Migut.12G127300	Mguttatus_var_IM62_v4.1	AT2G31670	Athaliana_Araport11	many-to-one
447_948_9096	Migut.12G127400	Mguttatus_var_IM62_v4.1	AT2G31670	Athaliana_Araport11	many-to-one
447_948_10386	Migut.12G127500	Mguttatus_var_IM62_v4.1	AT3G58170	Athaliana_Araport11	one-to-one
447_948_527	Migut.12G127600	Mguttatus_var_IM62_v4.1	AT2G06210	Athaliana_Araport11	one-to-one
447_948_8532	Migut.12G127800	Mguttatus_var_IM62_v4.1	AT5G20630	Athaliana_Araport11	many-to-one
447_948_5723	Migut.12G128000	Mguttatus_var_IM62_v4.1	AT2G06040	Athaliana_Araport11	one-to-one
447_948_8187	Migut.12G128500	Mguttatus_var_IM62_v4.1	AT2G06010	Athaliana_Araport11	one-to-one
447_948_10914	Migut.12G128600	Mguttatus_var_IM62_v4.1	AT5G13620	Athaliana_Araport11	many-to-many
447_948_10914	Migut.12G128600	Mguttatus_var_IM62_v4.1	AT1G49290	Athaliana_Araport11	many-to-many
447_948_4556	Migut.12G128700	Mguttatus_var_IM62_v4.1	AT5G60360	Athaliana_Araport11	many-to-many
447_948_4556	Migut.12G128700	Mguttatus_var_IM62_v4.1	AT3G45310	Athaliana_Araport11	many-to-many
447_948_3913	Migut.12G128800	Mguttatus_var_IM62_v4.1	AT2G05940	Athaliana_Araport11	many-to-many
447_948_3913	Migut.12G128800	Mguttatus_var_IM62_v4.1	AT5G35580	Athaliana_Araport11	many-to-many
447_948_9755	Migut.12G128900	Mguttatus_var_IM62_v4.1	AT5G20570	Athaliana_Araport11	many-to-one
447_948_983	Migut.12G129000	Mguttatus_var_IM62_v4.1	AT2G05920	Athaliana_Araport11	many-to-one
447_948_11416	Migut.12G129300	Mguttatus_var_IM62_v4.1	AT4G33865	Athaliana_Araport11	many-to-many
447_948_11416	Migut.12G129300	Mguttatus_var_IM62_v4.1	AT3G44010	Athaliana_Araport11	many-to-many
447_948_11416	Migut.12G129300	Mguttatus_var_IM62_v4.1	AT3G43980	Athaliana_Araport11	many-to-many
447_948_4413	Migut.12G129400	Mguttatus_var_IM62_v4.1	AT2G05830	Athaliana_Araport11	one-to-one
447_948_4365	Migut.12G129500	Mguttatus_var_IM62_v4.1	AT5G20680	Athaliana_Araport11	one-to-one
447_948_5640	Migut.12G129600	Mguttatus_var_IM62_v4.1	AT1G71210	Athaliana_Araport11	many-to-one
447_948_1624	Migut.12G129700	Mguttatus_var_IM62_v4.1	AT1G19110	Athaliana_Araport11	many-to-one
447_948_4849	Migut.12G129800	Mguttatus_var_IM62_v4.1	AT1G23070	Athaliana_Araport11	one-to-one
447_948_8633	Migut.12G130000	Mguttatus_var_IM62_v4.1	AT1G19130	Athaliana_Araport11	one-to-one
447_948_2505	Migut.12G130200	Mguttatus_var_IM62_v4.1	AT3G42950	Athaliana_Araport11	many-to-one
447_948_10872	Migut.12G130300	Mguttatus_var_IM62_v4.1	AT1G19180	Athaliana_Araport11	many-to-many
447_948_10872	Migut.12G130300	Mguttatus_var_IM62_v4.1	AT1G74950	Athaliana_Araport11	many-to-many
447_948_11200	Migut.12G130500	Mguttatus_var_IM62_v4.1	AT5G20700	Athaliana_Araport11	many-to-one
447_948_8533	Migut.12G130600	Mguttatus_var_IM62_v4.1	AT5G03500	Athaliana_Araport11	one-to-many
447_948_8533	Migut.12G130600	Mguttatus_var_IM62_v4.1	AT5G03220	Athaliana_Araport11	one-to-many
447_948_10268	Migut.12G130700	Mguttatus_var_IM62_v4.1	AT1G19210	Athaliana_Araport11	many-to-one
447_948_7402	Migut.12G130800	Mguttatus_var_IM62_v4.1	AT5G20720	Athaliana_Araport11	many-to-one
447_948_896	Migut.12G130900	Mguttatus_var_IM62_v4.1	AT1G19220	Athaliana_Araport11	one-to-one
447_948_1945	Migut.12G131100	Mguttatus_var_IM62_v4.1	AT1G74960	Athaliana_Araport11	many-to-one
447_948_11701	Migut.12G131200	Mguttatus_var_IM62_v4.1	AT3G43110	Athaliana_Araport11	many-to-many
447_948_11701	Migut.12G131200	Mguttatus_var_IM62_v4.1	AT5G20790	Athaliana_Araport11	many-to-many
447_948_11885	Migut.12G131300	Mguttatus_var_IM62_v4.1	AT1G19240	Athaliana_Araport11	one-to-one
447_948_741	Migut.12G131400	Mguttatus_var_IM62_v4.1	AT1G19230	Athaliana_Araport11	one-to-one
447_948_10195	Migut.12G131500	Mguttatus_var_IM62_v4.1	AT5G20810	Athaliana_Araport11	many-to-many
447_948_10195	Migut.12G131500	Mguttatus_var_IM62_v4.1	AT3G43120	Athaliana_Araport11	many-to-many
447_948_11523	Migut.12G131600	Mguttatus_var_IM62_v4.1	AT5G20820	Athaliana_Araport11	many-to-one
447_948_914	Migut.12G131700	Mguttatus_var_IM62_v4.1	AT3G43210	Athaliana_Araport11	one-to-one
447_948_7627	Migut.12G131800	Mguttatus_var_IM62_v4.1	AT4G33250	Athaliana_Araport11	many-to-one
447_948_8008	Migut.12G131900	Mguttatus_var_IM62_v4.1	AT3G53690	Athaliana_Araport11	one-to-one
447_948_656	Migut.12G132000	Mguttatus_var_IM62_v4.1	AT1G73430	Athaliana_Araport11	one-to-one
447_948_4035	Migut.12G132100	Mguttatus_var_IM62_v4.1	AT5G20850	Athaliana_Araport11	one-to-one
447_948_4991	Migut.12G132200	Mguttatus_var_IM62_v4.1	AT5G20860	Athaliana_Araport11	many-to-one
447_948_4430	Migut.12G132300	Mguttatus_var_IM62_v4.1	AT2G26450	Athaliana_Araport11	one-to-many
447_948_4430	Migut.12G132300	Mguttatus_var_IM62_v4.1	AT4G33230	Athaliana_Araport11	one-to-many
447_948_3227	Migut.12G132400	Mguttatus_var_IM62_v4.1	AT3G43270	Athaliana_Araport11	one-to-many
447_948_3227	Migut.12G132400	Mguttatus_var_IM62_v4.1	AT4G33220	Athaliana_Araport11	one-to-many
447_948_7416	Migut.12G132700	Mguttatus_var_IM62_v4.1	AT4G33140	Athaliana_Araport11	many-to-one
447_948_4029	Migut.12G132800	Mguttatus_var_IM62_v4.1	AT5G20870	Athaliana_Araport11	many-to-one
447_948_11828	Migut.12G132900	Mguttatus_var_IM62_v4.1	AT3G43430	Athaliana_Araport11	many-to-many
447_948_11828	Migut.12G132900	Mguttatus_var_IM62_v4.1	AT5G20885	Athaliana_Araport11	many-to-many
447_948_2501	Migut.12G133000	Mguttatus_var_IM62_v4.1	AT4G10180	Athaliana_Araport11	one-to-one
447_948_10181	Migut.12G133100	Mguttatus_var_IM62_v4.1	AT1G12040	Athaliana_Araport11	one-to-many
447_948_10181	Migut.12G133100	Mguttatus_var_IM62_v4.1	AT1G62440	Athaliana_Araport11	one-to-many
447_948_10296	Migut.12G133200	Mguttatus_var_IM62_v4.1	AT1G75340	Athaliana_Araport11	one-to-one
447_948_8538	Migut.12G133300	Mguttatus_var_IM62_v4.1	AT5G58130	Athaliana_Araport11	one-to-one
447_948_413	Migut.12G133500	Mguttatus_var_IM62_v4.1	AT5G58100	Athaliana_Araport11	one-to-one
447_948_12292	Migut.12G133800	Mguttatus_var_IM62_v4.1	AT5G02550	Athaliana_Araport11	one-to-one
447_948_10581	Migut.12G133900	Mguttatus_var_IM62_v4.1	AT3G18570	Athaliana_Araport11	one-to-many
447_948_10581	Migut.12G133900	Mguttatus_var_IM62_v4.1	AT1G48990	Athaliana_Araport11	one-to-many
447_948_1621	Migut.12G134000	Mguttatus_var_IM62_v4.1	AT2G37520	Athaliana_Araport11	many-to-many
447_948_1621	Migut.12G134000	Mguttatus_var_IM62_v4.1	AT3G53680	Athaliana_Araport11	many-to-many
447_948_10977	Migut.12G134100	Mguttatus_var_IM62_v4.1	AT2G37510	Athaliana_Araport11	many-to-one
447_948_9159	Migut.12G134200	Mguttatus_var_IM62_v4.1	AT5G02560	Athaliana_Araport11	many-to-one
447_948_9887	Migut.12G134300	Mguttatus_var_IM62_v4.1	AT3G53630	Athaliana_Araport11	many-to-one
447_948_5575	Migut.12G134600	Mguttatus_var_IM62_v4.1	AT2G37450	Athaliana_Araport11	many-to-many
447_948_5575	Migut.12G134600	Mguttatus_var_IM62_v4.1	AT2G37460	Athaliana_Araport11	many-to-many
447_948_4787	Migut.12G134900	Mguttatus_var_IM62_v4.1	AT2G37440	Athaliana_Araport11	many-to-one
447_948_5007	Migut.12G135000	Mguttatus_var_IM62_v4.1	AT3G53580	Athaliana_Araport11	many-to-one
447_948_6125	Migut.12G135200	Mguttatus_var_IM62_v4.1	AT3G53540	Athaliana_Araport11	many-to-one
447_948_11106	Migut.12G135300	Mguttatus_var_IM62_v4.1	AT5G02600	Athaliana_Araport11	many-to-one
447_948_11106	Migut.12G135500	Mguttatus_var_IM62_v4.1	AT5G02600	Athaliana_Araport11	many-to-one
447_948_2804	Migut.12G135600	Mguttatus_var_IM62_v4.1	AT3G53520	Athaliana_Araport11	many-to-one
447_948_3455	Migut.12G135700	Mguttatus_var_IM62_v4.1	AT3G09520	Athaliana_Araport11	one-to-one
447_948_4670	Migut.12G135900	Mguttatus_var_IM62_v4.1	AT3G55140	Athaliana_Araport11	many-to-one
447_948_4167	Migut.12G136000	Mguttatus_var_IM62_v4.1	AT3G09550	Athaliana_Araport11	many-to-one
447_948_11162	Migut.12G136200	Mguttatus_var_IM62_v4.1	AT2G39370	Athaliana_Araport11	many-to-one
447_948_1856	Migut.12G136300	Mguttatus_var_IM62_v4.1	AT3G09560	Athaliana_Araport11	one-to-one
447_948_10063	Migut.12G136700	Mguttatus_var_IM62_v4.1	AT5G02710	Athaliana_Araport11	one-to-one
447_948_9310	Migut.12G136800	Mguttatus_var_IM62_v4.1	AT3G53490	Athaliana_Araport11	one-to-one
447_948_5994	Migut.12G136900	Mguttatus_var_IM62_v4.1	AT2G37330	Athaliana_Araport11	one-to-one
447_948_10530	Migut.12G137000	Mguttatus_var_IM62_v4.1	AT5G02740	Athaliana_Araport11	one-to-one
447_948_4755	Migut.12G137100	Mguttatus_var_IM62_v4.1	AT2G37310	Athaliana_Araport11	one-to-one
447_948_9761	Migut.12G137200	Mguttatus_var_IM62_v4.1	AT5G02750	Athaliana_Araport11	one-to-one
447_948_11776	Migut.12G137300	Mguttatus_var_IM62_v4.1	AT2G37300	Athaliana_Araport11	many-to-one
447_948_1901	Migut.12G137500	Mguttatus_var_IM62_v4.1	AT2G37290	Athaliana_Araport11	one-to-one
447_948_5825	Migut.12G137600	Mguttatus_var_IM62_v4.1	AT5G02810	Athaliana_Araport11	many-to-one
447_948_6693	Migut.12G137700	Mguttatus_var_IM62_v4.1	AT2G37250	Athaliana_Araport11	one-to-one
447_948_8001	Migut.12G137800	Mguttatus_var_IM62_v4.1	AT2G37240	Athaliana_Araport11	one-to-one
447_948_3043	Migut.12G137900	Mguttatus_var_IM62_v4.1	AT5G02820	Athaliana_Araport11	one-to-one
447_948_5304	Migut.12G138100	Mguttatus_var_IM62_v4.1	AT2G20280	Athaliana_Araport11	many-to-one
447_948_10922	Migut.12G138200	Mguttatus_var_IM62_v4.1	AT3G53470	Athaliana_Araport11	one-to-one
447_948_2957	Migut.12G138300	Mguttatus_var_IM62_v4.1	AT3G09630	Athaliana_Araport11	many-to-many
447_948_2957	Migut.12G138300	Mguttatus_var_IM62_v4.1	AT5G02870	Athaliana_Araport11	many-to-many
447_948_8418	Migut.12G138500	Mguttatus_var_IM62_v4.1	AT3G09670	Athaliana_Araport11	one-to-many
447_948_8418	Migut.12G138500	Mguttatus_var_IM62_v4.1	AT5G02950	Athaliana_Araport11	one-to-many
447_948_10340	Migut.12G138600	Mguttatus_var_IM62_v4.1	AT3G53320	Athaliana_Araport11	one-to-many
447_948_10340	Migut.12G138600	Mguttatus_var_IM62_v4.1	AT2G37070	Athaliana_Araport11	one-to-many
447_948_8658	Migut.12G138700	Mguttatus_var_IM62_v4.1	AT5G02960	Athaliana_Araport11	many-to-one
447_948_7232	Migut.12G138800	Mguttatus_var_IM62_v4.1	AT2G37080	Athaliana_Araport11	many-to-one
447_948_6955	Migut.12G138900	Mguttatus_var_IM62_v4.1	AT2G37090	Athaliana_Araport11	many-to-one
447_948_9335	Migut.12G139000	Mguttatus_var_IM62_v4.1	AT5G44785	Athaliana_Araport11	many-to-many
447_948_9335	Migut.12G139000	Mguttatus_var_IM62_v4.1	AT4G20010	Athaliana_Araport11	many-to-many
447_948_9335	Migut.12G139000	Mguttatus_var_IM62_v4.1	AT1G31010	Athaliana_Araport11	many-to-many
447_948_3053	Migut.12G139100	Mguttatus_var_IM62_v4.1	AT3G09720	Athaliana_Araport11	one-to-one
447_948_2603	Migut.12G139200	Mguttatus_var_IM62_v4.1	AT5G03070	Athaliana_Araport11	one-to-one
447_948_7939	Migut.12G139300	Mguttatus_var_IM62_v4.1	AT5G03080	Athaliana_Araport11	one-to-one
447_948_10447	Migut.12G139400	Mguttatus_var_IM62_v4.1	AT3G09730	Athaliana_Araport11	one-to-one
447_948_8043	Migut.12G139600	Mguttatus_var_IM62_v4.1	AT2G37110	Athaliana_Araport11	many-to-one
447_948_11652	Migut.12G139700	Mguttatus_var_IM62_v4.1	AT3G53370	Athaliana_Araport11	one-to-one
447_948_1560	Migut.12G139800	Mguttatus_var_IM62_v4.1	AT3G53380	Athaliana_Araport11	many-to-one
447_948_8044	Migut.12G140000	Mguttatus_var_IM62_v4.1	AT2G37150	Athaliana_Araport11	many-to-one
447_948_288	Migut.12G140100	Mguttatus_var_IM62_v4.1	AT1G14610	Athaliana_Araport11	many-to-one
447_948_6319	Migut.12G140200	Mguttatus_var_IM62_v4.1	AT3G09740	Athaliana_Araport11	many-to-one
447_948_2905	Migut.12G140300	Mguttatus_var_IM62_v4.1	AT5G03160	Athaliana_Araport11	one-to-one
447_948_9422	Migut.12G140400	Mguttatus_var_IM62_v4.1	AT5G60490	Athaliana_Araport11	many-to-one
447_948_6928	Migut.12G140500	Mguttatus_var_IM62_v4.1	AT3G09770	Athaliana_Araport11	one-to-one
447_948_7220	Migut.12G140800	Mguttatus_var_IM62_v4.1	AT3G53450	Athaliana_Araport11	many-to-many
447_948_7220	Migut.12G140800	Mguttatus_var_IM62_v4.1	AT2G37210	Athaliana_Araport11	many-to-many
447_948_8229	Migut.12G140900	Mguttatus_var_IM62_v4.1	AT3G53460	Athaliana_Araport11	many-to-many
447_948_8229	Migut.12G140900	Mguttatus_var_IM62_v4.1	AT2G37220	Athaliana_Araport11	many-to-many
447_948_693	Migut.12G141100	Mguttatus_var_IM62_v4.1	AT3G53260	Athaliana_Araport11	many-to-many
447_948_693	Migut.12G141100	Mguttatus_var_IM62_v4.1	AT2G37040	Athaliana_Araport11	many-to-many
447_948_3726	Migut.12G141200	Mguttatus_var_IM62_v4.1	AT3G09810	Athaliana_Araport11	one-to-many
447_948_3726	Migut.12G141200	Mguttatus_var_IM62_v4.1	AT5G03290	Athaliana_Araport11	one-to-many
447_948_3743	Migut.12G141300	Mguttatus_var_IM62_v4.1	AT3G09820	Athaliana_Araport11	many-to-many
447_948_3743	Migut.12G141300	Mguttatus_var_IM62_v4.1	AT5G03300	Athaliana_Araport11	many-to-many
447_948_7500	Migut.12G141400	Mguttatus_var_IM62_v4.1	AT2G37035	Athaliana_Araport11	many-to-one
447_948_7287	Migut.12G141600	Mguttatus_var_IM62_v4.1	AT2G37020	Athaliana_Araport11	one-to-one
447_948_11005	Migut.12G141800	Mguttatus_var_IM62_v4.1	AT2G37000	Athaliana_Araport11	many-to-one
447_948_1967	Migut.12G141900	Mguttatus_var_IM62_v4.1	AT5G22330	Athaliana_Araport11	one-to-one
447_948_6806	Migut.12G142100	Mguttatus_var_IM62_v4.1	AT2G37990	Athaliana_Araport11	one-to-one
447_948_4183	Migut.12G142300	Mguttatus_var_IM62_v4.1	AT2G36960	Athaliana_Araport11	one-to-one
447_948_11535	Migut.12G142400	Mguttatus_var_IM62_v4.1	AT5G03345	Athaliana_Araport11	one-to-one
447_948_8792	Migut.12G142600	Mguttatus_var_IM62_v4.1	AT4G34340	Athaliana_Araport11	one-to-one
447_948_8390	Migut.12G142700	Mguttatus_var_IM62_v4.1	AT5G52970	Athaliana_Araport11	one-to-one
447_948_10886	Migut.12G142900	Mguttatus_var_IM62_v4.1	AT5G03370	Athaliana_Araport11	one-to-one
447_948_10826	Migut.12G143000	Mguttatus_var_IM62_v4.1	AT2G36950	Athaliana_Araport11	many-to-one
447_948_9489	Migut.12G143300	Mguttatus_var_IM62_v4.1	AT2G36890	Athaliana_Araport11	one-to-one
447_948_2384	Migut.12G143400	Mguttatus_var_IM62_v4.1	AT2G36880	Athaliana_Araport11	many-to-one
447_948_10589	Migut.12G143500	Mguttatus_var_IM62_v4.1	AT3G53220	Athaliana_Araport11	one-to-one
447_948_2909	Migut.12G143600	Mguttatus_var_IM62_v4.1	AT5G03430	Athaliana_Araport11	many-to-one
447_948_10419	Migut.12G143800	Mguttatus_var_IM62_v4.1	AT5G03455	Athaliana_Araport11	one-to-one
447_948_11907	Migut.12G143900	Mguttatus_var_IM62_v4.1	AT5G03460	Athaliana_Araport11	one-to-one
447_948_5006	Migut.12G144000	Mguttatus_var_IM62_v4.1	AT2G36840	Athaliana_Araport11	many-to-one
447_948_2627	Migut.12G144100	Mguttatus_var_IM62_v4.1	AT5G03470	Athaliana_Araport11	one-to-many
447_948_2627	Migut.12G144100	Mguttatus_var_IM62_v4.1	AT3G09880	Athaliana_Araport11	one-to-many
447_948_3081	Migut.12G144200	Mguttatus_var_IM62_v4.1	AT3G53190	Athaliana_Araport11	many-to-one
447_948_7064	Migut.12G144500	Mguttatus_var_IM62_v4.1	AT5G22920	Athaliana_Araport11	many-to-one
447_948_10931	Migut.12G144600	Mguttatus_var_IM62_v4.1	AT5G03510	Athaliana_Araport11	many-to-one
447_948_11218	Migut.12G144700	Mguttatus_var_IM62_v4.1	AT3G09890	Athaliana_Araport11	many-to-one
447_948_792	Migut.12G144900	Mguttatus_var_IM62_v4.1	AT3G53180	Athaliana_Araport11	one-to-one
447_948_58	Migut.12G145000	Mguttatus_var_IM62_v4.1	AT2G36810	Athaliana_Araport11	one-to-one
447_948_6264	Migut.12G145500	Mguttatus_var_IM62_v4.1	AT2G36710	Athaliana_Araport11	one-to-one
447_948_4296	Migut.12G145900	Mguttatus_var_IM62_v4.1	AT2G36660	Athaliana_Araport11	one-to-one
447_948_1940	Migut.12G146000	Mguttatus_var_IM62_v4.1	AT3G10050	Athaliana_Araport11	many-to-one
447_948_539	Migut.12G146100	Mguttatus_var_IM62_v4.1	AT3G53090	Athaliana_Araport11	one-to-one
447_948_11384	Migut.12G146300	Mguttatus_var_IM62_v4.1	AT3G53040	Athaliana_Araport11	one-to-one
447_948_3305	Migut.12G146400	Mguttatus_var_IM62_v4.1	AT2G36630	Athaliana_Araport11	many-to-one
447_948_10493	Migut.12G146500	Mguttatus_var_IM62_v4.1	AT5G03790	Athaliana_Araport11	many-to-one
447_948_5996	Migut.12G146600	Mguttatus_var_IM62_v4.1	AT3G53000	Athaliana_Araport11	one-to-one
447_948_1335	Migut.12G146700	Mguttatus_var_IM62_v4.1	AT2G36580	Athaliana_Araport11	many-to-many
447_948_1335	Migut.12G146700	Mguttatus_var_IM62_v4.1	AT3G52990	Athaliana_Araport11	many-to-many
447_948_4826	Migut.12G146800	Mguttatus_var_IM62_v4.1	AT3G10030	Athaliana_Araport11	one-to-one
447_948_3545	Migut.12G146900	Mguttatus_var_IM62_v4.1	AT3G52970	Athaliana_Araport11	one-to-one
447_948_10037	Migut.12G147400	Mguttatus_var_IM62_v4.1	AT2G36540	Athaliana_Araport11	one-to-one
447_948_11333	Migut.12G147500	Mguttatus_var_IM62_v4.1	AT3G10020	Athaliana_Araport11	one-to-one
447_948_9046	Migut.12G147600	Mguttatus_var_IM62_v4.1	AT3G52960	Athaliana_Araport11	one-to-one
447_948_10697	Migut.12G147800	Mguttatus_var_IM62_v4.1	AT3G44750	Athaliana_Araport11	many-to-one
447_948_1051	Migut.12G147900	Mguttatus_var_IM62_v4.1	AT5G03730	Athaliana_Araport11	many-to-one
447_948_8639	Migut.12G148000	Mguttatus_var_IM62_v4.1	AT5G03720	Athaliana_Araport11	one-to-one
447_948_5011	Migut.12G148100	Mguttatus_var_IM62_v4.1	AT2G36480	Athaliana_Araport11	one-to-one
447_948_3748	Migut.12G148300	Mguttatus_var_IM62_v4.1	AT2G36460	Athaliana_Araport11	one-to-many
447_948_3748	Migut.12G148300	Mguttatus_var_IM62_v4.1	AT5G03690	Athaliana_Araport11	one-to-many
447_948_3748	Migut.12G148300	Mguttatus_var_IM62_v4.1	AT3G52930	Athaliana_Araport11	one-to-many
447_948_7306	Migut.12G148600	Mguttatus_var_IM62_v4.1	AT3G10000	Athaliana_Araport11	many-to-many
447_948_7306	Migut.12G148600	Mguttatus_var_IM62_v4.1	AT5G03680	Athaliana_Araport11	many-to-many
447_948_9891	Migut.12G148700	Mguttatus_var_IM62_v4.1	AT2G36450	Athaliana_Araport11	one-to-one
447_948_5121	Migut.12G148900	Mguttatus_var_IM62_v4.1	AT2G36430	Athaliana_Araport11	one-to-one
447_948_9780	Migut.12G149100	Mguttatus_var_IM62_v4.1	AT3G52910	Athaliana_Araport11	one-to-many
447_948_9780	Migut.12G149100	Mguttatus_var_IM62_v4.1	AT2G36400	Athaliana_Araport11	one-to-many
447_948_92	Migut.12G149200	Mguttatus_var_IM62_v4.1	AT2G36380	Athaliana_Araport11	many-to-many
447_948_92	Migut.12G149200	Mguttatus_var_IM62_v4.1	AT1G66950	Athaliana_Araport11	many-to-many
447_948_8452	Migut.12G149300	Mguttatus_var_IM62_v4.1	AT4G21110	Athaliana_Araport11	one-to-one
447_948_2035	Migut.12G149400	Mguttatus_var_IM62_v4.1	AT2G36370	Athaliana_Araport11	one-to-one
